Sample No,Strombus fasciatus             (Born 1778) Aperture
2540,22.5
2540,22.5
2541,22.5
2543,22.5
2543,22.5
2547,22.5
2547,22.5
2548,22.5
2548,22.5
2549,22.5
2601,22.5
2606,22.5
2606,22.5
2651,22.5
2652,22.5
2652,22.5
2652,22.5
2654,22.5
2655,22.5
2537,22.6
2537,22.6
2542,22.6
2545,22.6
2601,22.6
2601,22.6
2603,22.6
2606,22.6
2651,22.6
2652,22.6
2653,22.6
2655,22.6
2655,22.6
2655,22.6
2540,22.7
2546,22.7
2548,22.7
2652,22.7
2660,22.7
2543,22.8
2543,22.8
2546,22.8
2546,22.8
2546,22.8
2548,22.8
2549,22.8
2600,22.8
2601,22.8
2603,22.8
2603,22.8
2646,22.8
2646,22.8
2652,22.8
2655,22.8
2537,22.9
2601,22.9
2605,22.9
2605,22.9
2652,22.9
2653,22.9
2655,22.9
2667,23
2541,23.1
2543,23.1
2543,23.1
2600,23.1
2601,23.1
2652,23.1
2653,23.1
2658,23.1
2652,23.2
2658,23.2
2540,23.3
2546,23.3
2601,23.3
2650,23.3
2651,23.3
2653,23.3
2667,23.3
2547,23.4
2601,23.4
2652,23.4
2543,23.5
2546,23.6
2663,23.6
2601,23.7
2652,23.7
2663,23.7
2548,23.8
2603,23.8
2546,23.9
2602,23.9
2646,23.9
2603,24
2652,24
2548,24.7
2602,25.2
2658,25.2
2602,25.6
,
2666,
