Site,Sample,Aperture
KM1057,206,21.75
KM1057,206,21.67
KM1057,206,21.67
KM1057,206,21.56
KM1057,206,21.5
KM1057,206,21.49
KM1057,206,21.42
KM1057,206,21.41
KM1057,206,21.38
KM1057,206,21.38
KM1057,206,21.25
KM1057,206,21.2
KM1057,206,21
KM1057,206,20.83
KM1057,206,20.68
KM1057,206,20.65
KM1057,206,20.55
KM1057,206,20.53
KM1057,206,20.47
KM1057,206,20.45
KM1057,206,20.32
KM1057,206,20.32
KM1057,206,20.23
KM1057,206,20.21
KM1057,206,19.93
KM1057,206,19.86
KM1057,206,19.85
KM1057,206,19.27
KM1057,206,19.13
KM1057,206,18.58
KM1057,206,18.55
KM1057,211,23.95
KM1057,211,26.19
KM1057,211,26.02
KM1057,211,25.92
KM1057,211,25.8
KM1057,211,25.67
KM1057,211,25.24
KM1057,211,25.23
KM1057,211,24.79
KM1057,211,24.54
KM1057,211,24.46
KM1057,211,24.44
KM1057,211,24.43
KM1057,211,24.42
KM1057,211,24.17
KM1057,211,24.14
KM1057,211,24.13
KM1057,211,24.1
KM1057,211,24.01
KM1057,211,23.99
KM1057,211,23.96
KM1057,211,23.96
KM1057,211,23.96
KM1057,211,23.84
KM1057,211,23.79
KM1057,211,23.77
KM1057,211,23.72
KM1057,211,23.65
KM1057,211,23.53
KM1057,211,23.48
KM1057,211,23.48
KM1057,211,23.47
KM1057,211,23.46
KM1057,211,23.38
KM1057,211,23.36
KM1057,211,23.36
KM1057,211,23.26
KM1057,211,23.23
KM1057,211,23.15
KM1057,211,23.14
KM1057,211,23.12
KM1057,211,23.05
KM1057,211,22.98
KM1057,211,22.92
KM1057,211,22.9
KM1057,211,22.89
KM1057,211,22.82
KM1057,211,22.81
KM1057,211,22.79
KM1057,211,22.72
KM1057,211,22.67
KM1057,211,22.62
KM1057,211,22.47
KM1057,211,22.46
KM1057,211,22.45
KM1057,211,22.45
KM1057,211,22.36
KM1057,211,22.33
KM1057,211,22.28
KM1057,211,22.24
KM1057,211,22.22
KM1057,211,22.17
KM1057,211,22.17
KM1057,211,22.13
KM1057,211,22.12
KM1057,211,22.03
KM1057,211,21.9
KM1057,211,21.84
KM1057,211,21.81
KM1057,211,21.8
KM1057,211,21.68
KM1057,211,21.66
KM1057,211,21.6
KM1057,211,21.53
KM1057,211,21.47
KM1057,211,21.45
KM1057,211,21.44
KM1057,211,21.37
KM1057,211,21.3
KM1057,211,21.17
KM1057,211,21.12
KM1057,211,21.11
KM1057,211,21.04
KM1057,211,20.96
KM1057,211,20.93
KM1057,211,20.92
KM1057,211,20.91
KM1057,211,20.83
KM1057,211,20.6
KM1057,211,20.57
KM1057,211,20.53
KM1057,211,20.4
KM1057,211,20.25
KM1057,211,19.85
KM1057,211,19.01
KM1057,211,18.83
KM1057,211,18.45
KM1057,212,23.6
KM1057,212,25.86
KM1057,212,25.47
KM1057,212,25.06
KM1057,212,25.04
KM1057,212,25.04
KM1057,212,24.97
KM1057,212,24.91
KM1057,212,24.76
KM1057,212,24.72
KM1057,212,24.62
KM1057,212,24.6
KM1057,212,24.58
KM1057,212,24.54
KM1057,212,24.45
KM1057,212,24.43
KM1057,212,24.42
KM1057,212,24.41
KM1057,212,24.39
KM1057,212,24.16
KM1057,212,24.11
KM1057,212,23.94
KM1057,212,23.83
KM1057,212,23.72
KM1057,212,23.67
KM1057,212,23.63
KM1057,212,23.55
KM1057,212,23.52
KM1057,212,23.51
KM1057,212,23.34
KM1057,212,23.32
KM1057,212,23.31
KM1057,212,23.25
KM1057,212,23.24
KM1057,212,23.2
KM1057,212,23.19
KM1057,212,23.14
KM1057,212,23.08
KM1057,212,23.05
KM1057,212,23.02
KM1057,212,22.86
KM1057,212,22.83
KM1057,212,22.76
KM1057,212,22.72
KM1057,212,22.71
KM1057,212,22.68
KM1057,212,22.65
KM1057,212,22.65
KM1057,212,22.65
KM1057,212,22.61
KM1057,212,22.56
KM1057,212,22.56
KM1057,212,22.49
KM1057,212,22.49
KM1057,212,22.48
KM1057,212,22.48
KM1057,212,22.46
KM1057,212,22.38
KM1057,212,22.36
KM1057,212,22.35
KM1057,212,22.32
KM1057,212,22.31
KM1057,212,22.29
KM1057,212,22.16
KM1057,212,22.15
KM1057,212,22.11
KM1057,212,22.11
KM1057,212,22.1
KM1057,212,22.07
KM1057,212,22.02
KM1057,212,21.96
KM1057,212,21.85
KM1057,212,21.84
KM1057,212,21.65
KM1057,212,21.59
KM1057,212,21.48
KM1057,212,21.47
KM1057,212,21.46
KM1057,212,21.4
KM1057,212,21.39
KM1057,212,21.33
KM1057,212,21.32
KM1057,212,21.25
KM1057,212,21.23
KM1057,212,21.21
KM1057,212,21.18
KM1057,212,21.1
KM1057,212,21.09
KM1057,212,21.02
KM1057,212,20.94
KM1057,212,20.86
KM1057,212,20.85
KM1057,212,20.68
KM1057,212,20.57
KM1057,212,20.55
KM1057,212,20.44
KM1057,212,20.3
KM1057,212,19.8
KM1057,212,19.49
KM1057,212,19.37
KM1057,212,18.85
KM1057,212,18.35
KM1057,213,21.93
KM1057,213,26.28
KM1057,213,24.78
KM1057,213,24.78
KM1057,213,24.74
KM1057,213,24.73
KM1057,213,24.72
KM1057,213,24.58
KM1057,213,24.46
KM1057,213,24.42
KM1057,213,24.31
KM1057,213,24.31
KM1057,213,24.18
KM1057,213,24.17
KM1057,213,23.69
KM1057,213,23.64
KM1057,213,23.63
KM1057,213,23.52
KM1057,213,23.51
KM1057,213,23.48
KM1057,213,23.46
KM1057,213,23.45
KM1057,213,23.44
KM1057,213,23.43
KM1057,213,23.38
KM1057,213,23.33
KM1057,213,23.33
KM1057,213,23.23
KM1057,213,23.22
KM1057,213,23.21
KM1057,213,23.18
KM1057,213,23.07
KM1057,213,23
KM1057,213,22.88
KM1057,213,22.66
KM1057,213,22.63
KM1057,213,22.58
KM1057,213,22.57
KM1057,213,22.56
KM1057,213,22.53
KM1057,213,22.37
KM1057,213,22.23
KM1057,213,22.22
KM1057,213,22.19
KM1057,213,22.09
KM1057,213,22.05
KM1057,213,21.91
KM1057,213,21.9
KM1057,213,21.86
KM1057,213,21.76
KM1057,213,21.64
KM1057,213,21.61
KM1057,213,21.52
KM1057,213,21.47
KM1057,213,21.16
KM1057,213,21.07
KM1057,213,21.04
KM1057,213,21
KM1057,213,20.69
KM1057,213,20.67
KM1057,213,20.4
KM1057,213,20.28
KM1057,214,22.89
KM1057,214,24.63
KM1057,214,24.47
KM1057,214,22.4
KM1057,214,22.76
KM1057,214,22.43
KM1057,214,24.61
KM1057,214,24.79
KM1057,214,22.35
KM1057,214,21.91
KM1057,214,22.91
KM1057,214,23.54
KM1057,214,22.57
KM1057,214,19.94
KM1057,214,26.05
KM1057,214,28.46
KM1057,214,22.92
KM1057,214,21.93
KM1057,214,21.69
KM1057,214,19.02
KM1057,214,21.98
KM1057,214,21.16
KM1057,214,22.64
KM1057,214,22.65
KM1057,214,24.41
KM1057,214,22.57
KM1057,214,22.74
KM1057,214,22.65
KM1057,214,21.9
KM1057,214,23.03
KM1057,214,21.69
KM1057,214,23.1
KM1057,214,24.43
KM1057,214,20.92
KM1057,214,24.17
KM1057,214,21.72
KM1057,214,23.76
KM1057,214,23.7
KM1057,214,22.7
KM1057,214,26.86
KM1057,214,21.13
KM1057,214,21.85
KM1057,214,24.2
KM1057,214,21.01
KM1057,214,24.43
KM1057,214,23.32
KM1057,214,24.47
KM1057,214,19.95
KM1057,215,23.15
KM1057,215,26.3
KM1057,215,26
KM1057,215,25.92
KM1057,215,25.88
KM1057,215,25.87
KM1057,215,25.65
KM1057,215,25.64
KM1057,215,25.41
KM1057,215,25.14
KM1057,215,25.13
KM1057,215,24.82
KM1057,215,24.73
KM1057,215,24.56
KM1057,215,24.5
KM1057,215,24.36
KM1057,215,24.31
KM1057,215,24.3
KM1057,215,24.17
KM1057,215,24.03
KM1057,215,24
KM1057,215,23.49
KM1057,215,23.45
KM1057,215,23.32
KM1057,215,23.26
KM1057,215,23.2
KM1057,215,22.88
KM1057,215,22.82
KM1057,215,22.8
KM1057,215,22.79
KM1057,215,22.77
KM1057,215,22.77
KM1057,215,22.74
KM1057,215,22.64
KM1057,215,22.57
KM1057,215,22.43
KM1057,215,22.3
KM1057,215,22.08
KM1057,215,21.84
KM1057,215,21.68
KM1057,215,21.53
KM1057,215,21.51
KM1057,215,21.33
KM1057,215,21.17
KM1057,215,20.98
KM1057,215,20.2
KM1057,215,20.07
KM1057,216,23.9
KM1057,216,27.5
KM1057,216,27.28
KM1057,216,27.08
KM1057,216,26.96
KM1057,216,26.93
KM1057,216,26.79
KM1057,216,26.41
KM1057,216,26.37
KM1057,216,26.17
KM1057,216,26.14
KM1057,216,25.94
KM1057,216,25.84
KM1057,216,25.69
KM1057,216,25.66
KM1057,216,25.66
KM1057,216,25.63
KM1057,216,25.41
KM1057,216,25.32
KM1057,216,25.27
KM1057,216,25.23
KM1057,216,25.23
KM1057,216,25.15
KM1057,216,25.09
KM1057,216,25.01
KM1057,216,25
KM1057,216,24.91
KM1057,216,24.88
KM1057,216,24.88
KM1057,216,24.77
KM1057,216,24.67
KM1057,216,24.67
KM1057,216,24.64
KM1057,216,24.6
KM1057,216,24.54
KM1057,216,24.44
KM1057,216,24.43
KM1057,216,24.42
KM1057,216,24.42
KM1057,216,24.39
KM1057,216,24.38
KM1057,216,24.36
KM1057,216,24.36
KM1057,216,24.31
KM1057,216,24.3
KM1057,216,24.27
KM1057,216,24.27
KM1057,216,24.14
KM1057,216,24.12
KM1057,216,24.05
KM1057,216,24.04
KM1057,216,24.02
KM1057,216,23.99
KM1057,216,23.96
KM1057,216,23.86
KM1057,216,23.82
KM1057,216,23.81
KM1057,216,23.8
KM1057,216,23.73
KM1057,216,23.67
KM1057,216,23.65
KM1057,216,23.63
KM1057,216,23.62
KM1057,216,23.48
KM1057,216,23.44
KM1057,216,23.44
KM1057,216,23.42
KM1057,216,23.39
KM1057,216,23.33
KM1057,216,23.33
KM1057,216,23.32
KM1057,216,23.28
KM1057,216,23.22
KM1057,216,23.12
KM1057,216,23.1
KM1057,216,23.08
KM1057,216,23.07
KM1057,216,23.03
KM1057,216,23.02
KM1057,216,23.01
KM1057,216,23
KM1057,216,22.98
KM1057,216,22.97
KM1057,216,22.96
KM1057,216,22.95
KM1057,216,22.9
KM1057,216,22.78
KM1057,216,22.51
KM1057,216,22.46
KM1057,216,22.36
KM1057,216,22.17
KM1057,216,22.17
KM1057,216,22.08
KM1057,216,22.06
KM1057,216,21.96
KM1057,216,21.9
KM1057,216,21.9
KM1057,216,21.9
KM1057,216,21.86
KM1057,216,21.82
KM1057,216,21.81
KM1057,216,21.8
KM1057,216,21.77
KM1057,216,21.76
KM1057,216,21.71
KM1057,216,21.63
KM1057,216,21.59
KM1057,216,21.55
KM1057,216,21.51
KM1057,216,21.48
KM1057,216,21.47
KM1057,216,21.41
KM1057,216,21.39
KM1057,216,21.36
KM1057,216,21.33
KM1057,216,21.29
KM1057,216,21.15
KM1057,216,21.07
KM1057,216,21.06
KM1057,216,20.94
KM1057,216,20.94
KM1057,216,20.86
KM1057,216,20.73
KM1057,216,20.36
KM1057,217,23.47
KM1057,217,27.12
KM1057,217,26.52
KM1057,217,26.46
KM1057,217,26.36
KM1057,217,26.34
KM1057,217,26.34
KM1057,217,26.22
KM1057,217,26.06
KM1057,217,26.03
KM1057,217,26
KM1057,217,25.9
KM1057,217,25.72
KM1057,217,25.72
KM1057,217,25.71
KM1057,217,25.66
KM1057,217,25.58
KM1057,217,25.53
KM1057,217,25.53
KM1057,217,25.49
KM1057,217,25.25
KM1057,217,25.22
KM1057,217,25.22
KM1057,217,25.14
KM1057,217,25.13
KM1057,217,25.05
KM1057,217,25.05
KM1057,217,25.02
KM1057,217,24.9
KM1057,217,24.88
KM1057,217,24.85
KM1057,217,24.85
KM1057,217,24.84
KM1057,217,24.77
KM1057,217,24.74
KM1057,217,24.62
KM1057,217,24.54
KM1057,217,24.53
KM1057,217,24.52
KM1057,217,24.5
KM1057,217,24.4
KM1057,217,24.36
KM1057,217,24.35
KM1057,217,24.35
KM1057,217,24.3
KM1057,217,24.21
KM1057,217,24.18
KM1057,217,24.17
KM1057,217,24.16
KM1057,217,24.11
KM1057,217,24
KM1057,217,24
KM1057,217,23.99
KM1057,217,23.91
KM1057,217,23.91
KM1057,217,23.85
KM1057,217,23.83
KM1057,217,23.82
KM1057,217,23.79
KM1057,217,23.78
KM1057,217,23.78
KM1057,217,23.77
KM1057,217,23.72
KM1057,217,23.71
KM1057,217,23.71
KM1057,217,23.68
KM1057,217,23.62
KM1057,217,23.62
KM1057,217,23.6
KM1057,217,23.55
KM1057,217,23.54
KM1057,217,23.54
KM1057,217,23.53
KM1057,217,23.53
KM1057,217,23.48
KM1057,217,23.43
KM1057,217,23.42
KM1057,217,23.42
KM1057,217,23.39
KM1057,217,23.3
KM1057,217,23.3
KM1057,217,23.26
KM1057,217,23.25
KM1057,217,23.18
KM1057,217,23.13
KM1057,217,23.11
KM1057,217,23.11
KM1057,217,23.07
KM1057,217,23.02
KM1057,217,23
KM1057,217,22.97
KM1057,217,22.89
KM1057,217,22.85
KM1057,217,22.81
KM1057,217,22.77
KM1057,217,22.76
KM1057,217,22.7
KM1057,217,22.66
KM1057,217,22.65
KM1057,217,22.51
KM1057,217,22.47
KM1057,217,22.42
KM1057,217,22.42
KM1057,217,22.36
KM1057,217,22.34
KM1057,217,22.33
KM1057,217,22.3
KM1057,217,22.26
KM1057,217,22.23
KM1057,217,22.2
KM1057,217,22.19
KM1057,217,22.16
KM1057,217,22.07
KM1057,217,21.9
KM1057,217,21.88
KM1057,217,21.86
KM1057,217,21.82
KM1057,217,21.79
KM1057,217,21.77
KM1057,217,21.77
KM1057,217,21.66
KM1057,217,21.65
KM1057,217,21.59
KM1057,217,21.57
KM1057,217,21.53
KM1057,217,21.52
KM1057,217,21.41
KM1057,217,21.38
KM1057,217,21.18
KM1057,217,21.01
KM1057,217,20.94
KM1057,217,20.9
KM1057,217,20.84
KM1057,217,20.8
KM1057,217,20.69
KM1057,217,20.61
KM1057,217,20.52
KM1057,217,20.41
KM1057,217,20.31
KM1057,217,19.99
KM1057,217,18.91
KM1057,299,21.81
KM1057,299,26.05
KM1057,299,25.67
KM1057,299,25.33
KM1057,299,24.93
KM1057,299,24.9
KM1057,299,24.78
KM1057,299,24.69
KM1057,299,24.61
KM1057,299,24.53
KM1057,299,24.45
KM1057,299,24.37
KM1057,299,24.35
KM1057,299,24.29
KM1057,299,24.15
KM1057,299,24.15
KM1057,299,24.14
KM1057,299,24.1
KM1057,299,24.06
KM1057,299,24
KM1057,299,23.92
KM1057,299,23.89
KM1057,299,23.77
KM1057,299,23.74
KM1057,299,23.66
KM1057,299,23.64
KM1057,299,23.6
KM1057,299,23.53
KM1057,299,23.5
KM1057,299,23.5
KM1057,299,23.48
KM1057,299,23.48
KM1057,299,23.31
KM1057,299,23.29
KM1057,299,23.28
KM1057,299,23.13
KM1057,299,23.1
KM1057,299,23.06
KM1057,299,23.06
KM1057,299,22.98
KM1057,299,22.98
KM1057,299,22.94
KM1057,299,22.89
KM1057,299,22.88
KM1057,299,22.88
KM1057,299,22.82
KM1057,299,22.8
KM1057,299,22.79
KM1057,299,22.74
KM1057,299,22.68
KM1057,299,22.67
KM1057,299,22.54
KM1057,299,22.48
KM1057,299,22.43
KM1057,299,22.43
KM1057,299,22.42
KM1057,299,22.3
KM1057,299,22.29
KM1057,299,22.25
KM1057,299,22.21
KM1057,299,22.09
KM1057,299,22.02
KM1057,299,22
KM1057,299,21.83
KM1057,299,21.8
KM1057,299,21.77
KM1057,299,21.63
KM1057,299,21.53
KM1057,299,21.5
KM1057,299,21.21
KM1057,299,20.94
KM1057,299,20.73
KM1057,299,20.53
KM1057,299,20.46
KM1057,299,20.33
KM1057,299,20.32
KM1057,299,20.28
KM1057,299,19.47
KM1057,300,23.51
KM1057,300,26.63
KM1057,300,26.07
KM1057,300,25.65
KM1057,300,25.6
KM1057,300,25.5
KM1057,300,25.41
KM1057,300,25.35
KM1057,300,25.29
KM1057,300,25.24
KM1057,300,25.08
KM1057,300,25.08
KM1057,300,25.03
KM1057,300,24.9
KM1057,300,24.68
KM1057,300,24.68
KM1057,300,24.66
KM1057,300,24.61
KM1057,300,24.58
KM1057,300,24.52
KM1057,300,24.35
KM1057,300,24.17
KM1057,300,24.07
KM1057,300,24.07
KM1057,300,24.06
KM1057,300,24.04
KM1057,300,24.04
KM1057,300,24.03
KM1057,300,24
KM1057,300,23.94
KM1057,300,23.93
KM1057,300,23.93
KM1057,300,23.93
KM1057,300,23.89
KM1057,300,23.88
KM1057,300,23.86
KM1057,300,23.78
KM1057,300,23.68
KM1057,300,23.67
KM1057,300,23.59
KM1057,300,23.57
KM1057,300,23.5
KM1057,300,23.48
KM1057,300,23.31
KM1057,300,23.29
KM1057,300,23.29
KM1057,300,23.27
KM1057,300,23.24
KM1057,300,23.23
KM1057,300,23.22
KM1057,300,23.18
KM1057,300,23.16
KM1057,300,23.06
KM1057,300,23.03
KM1057,300,23.01
KM1057,300,23
KM1057,300,23
KM1057,300,22.98
KM1057,300,22.93
KM1057,300,22.9
KM1057,300,22.88
KM1057,300,22.88
KM1057,300,22.81
KM1057,300,22.75
KM1057,300,22.74
KM1057,300,22.73
KM1057,300,22.72
KM1057,300,22.61
KM1057,300,22.58
KM1057,300,22.47
KM1057,300,22.47
KM1057,300,22.46
KM1057,300,22.42
KM1057,300,22.42
KM1057,300,22.32
KM1057,300,22.25
KM1057,300,22.16
KM1057,300,22.11
KM1057,300,21.98
KM1057,300,21.94
KM1057,300,21.89
KM1057,300,21.83
KM1057,300,21.73
KM1057,300,21.48
KM1057,300,21.41
KM1057,300,21.35
KM1057,300,21.3
KM1057,300,21.25
KM1057,300,21.23
KM1057,300,21.05
KM1057,300,21.04
KM1057,300,21
KM1057,300,20.9
KM1057,300,20.12
KM1057,300,19.77
KM1057,300,19.4
KM1057,300,19.2
KM1057,300,18.03
KM1057,301,19.22
KM1057,301,27.02
KM1057,301,26.7
KM1057,301,25.67
KM1057,301,25.31
KM1057,301,25.23
KM1057,301,25.15
KM1057,301,25.02
KM1057,301,24.59
KM1057,301,24.5
KM1057,301,24.49
KM1057,301,24.43
KM1057,301,24.39
KM1057,301,24.33
KM1057,301,24.24
KM1057,301,24.24
KM1057,301,24.13
KM1057,301,24.1
KM1057,301,24.03
KM1057,301,24.02
KM1057,301,24
KM1057,301,23.93
KM1057,301,23.81
KM1057,301,23.8
KM1057,301,23.8
KM1057,301,23.56
KM1057,301,23.51
KM1057,301,23.49
KM1057,301,23.36
KM1057,301,23.26
KM1057,301,23.24
KM1057,301,23.16
KM1057,301,23.1
KM1057,301,23.03
KM1057,301,22.95
KM1057,301,22.94
KM1057,301,22.89
KM1057,301,22.85
KM1057,301,22.82
KM1057,301,22.76
KM1057,301,22.75
KM1057,301,22.73
KM1057,301,22.73
KM1057,301,22.69
KM1057,301,22.65
KM1057,301,22.59
KM1057,301,22.55
KM1057,301,22.5
KM1057,301,22.24
KM1057,301,22.22
KM1057,301,22.2
KM1057,301,22.16
KM1057,301,22.03
KM1057,301,21.98
KM1057,301,21.95
KM1057,301,21.93
KM1057,301,21.86
KM1057,301,21.72
KM1057,301,21.59
KM1057,301,21.5
KM1057,301,21.46
KM1057,301,21.32
KM1057,301,21.3
KM1057,301,21.04
KM1057,301,20.98
KM1057,301,20.94
KM1057,301,20.69
KM1057,301,20.5
KM1057,301,20.34
KM1057,301,20.33
KM1057,301,20.09
KM1057,301,19.97
KM1057,301,19.67
KM1057,301,19.4
KM1057,301,19.35
KM1057,301,19.33
KM1057,301,18.95
KM1057,302,21.15
KM1057,302,31.58
KM1057,302,28.15
KM1057,302,27.61
KM1057,302,27.53
KM1057,302,27.3
KM1057,302,26.46
KM1057,302,26.36
KM1057,302,26.16
KM1057,302,25.74
KM1057,302,25.62
KM1057,302,25.53
KM1057,302,25.4
KM1057,302,24.99
KM1057,302,24.86
KM1057,302,24.85
KM1057,302,24.77
KM1057,302,24.65
KM1057,302,24.54
KM1057,302,24.53
KM1057,302,24.48
KM1057,302,24.37
KM1057,302,24.31
KM1057,302,24.27
KM1057,302,24.25
KM1057,302,24.23
KM1057,302,24.18
KM1057,302,24.13
KM1057,302,24.1
KM1057,302,24.08
KM1057,302,24.03
KM1057,302,24.02
KM1057,302,24.01
KM1057,302,24.01
KM1057,302,23.98
KM1057,302,23.93
KM1057,302,23.91
KM1057,302,23.84
KM1057,302,23.77
KM1057,302,23.76
KM1057,302,23.67
KM1057,302,23.48
KM1057,302,23.4
KM1057,302,23.38
KM1057,302,23.36
KM1057,302,23.32
KM1057,302,23.19
KM1057,302,23.17
KM1057,302,23.15
KM1057,302,23.05
KM1057,302,23.04
KM1057,302,23.03
KM1057,302,23.01
KM1057,302,22.96
KM1057,302,22.9
KM1057,302,22.88
KM1057,302,22.73
KM1057,302,22.72
KM1057,302,22.71
KM1057,302,22.53
KM1057,302,22.4
KM1057,302,22.18
KM1057,302,22.16
KM1057,302,22.07
KM1057,302,22
KM1057,302,21.95
KM1057,302,21.93
KM1057,302,21.84
KM1057,302,21.81
KM1057,302,21.74
KM1057,302,21.61
KM1057,302,21.52
KM1057,302,21.42
KM1057,302,21.29
KM1057,302,21.14
KM1057,302,20.75
KM1057,302,20.66
KM1057,303,22.39
KM1057,303,26.98
KM1057,303,26.57
KM1057,303,26.4
KM1057,303,25.88
KM1057,303,25.58
KM1057,303,25.54
KM1057,303,25.41
KM1057,303,25.27
KM1057,303,25.13
KM1057,303,25.1
KM1057,303,25.09
KM1057,303,24.89
KM1057,303,24.85
KM1057,303,24.66
KM1057,303,24.58
KM1057,303,24.57
KM1057,303,24.46
KM1057,303,24.43
KM1057,303,24.41
KM1057,303,24.39
KM1057,303,24.29
KM1057,303,24.15
KM1057,303,23.95
KM1057,303,23.83
KM1057,303,23.81
KM1057,303,23.75
KM1057,303,23.72
KM1057,303,23.69
KM1057,303,23.65
KM1057,303,23.55
KM1057,303,23.54
KM1057,303,23.53
KM1057,303,23.5
KM1057,303,23.43
KM1057,303,23.42
KM1057,303,23.24
KM1057,303,23.15
KM1057,303,23.12
KM1057,303,23.04
KM1057,303,23.01
KM1057,303,22.94
KM1057,303,22.89
KM1057,303,22.88
KM1057,303,22.88
KM1057,303,22.85
KM1057,303,22.84
KM1057,303,22.82
KM1057,303,22.71
KM1057,303,22.71
KM1057,303,22.31
KM1057,303,22.22
KM1057,303,22.22
KM1057,303,22.11
KM1057,303,22.05
KM1057,303,21.99
KM1057,303,21.86
KM1057,303,21.84
KM1057,303,21.82
KM1057,303,21.81
KM1057,303,21.77
KM1057,303,21.76
KM1057,303,21.76
KM1057,303,21.7
KM1057,303,21.65
KM1057,303,21.17
KM1057,304,24.71
KM1057,304,27.29
KM1057,304,27.21
KM1057,304,27.06
KM1057,304,26.99
KM1057,304,26.52
KM1057,304,26.39
KM1057,304,26.32
KM1057,304,26.05
KM1057,304,25.91
KM1057,304,25.82
KM1057,304,25.42
KM1057,304,25.15
KM1057,304,25.02
KM1057,304,25
KM1057,304,24.91
KM1057,304,24.66
KM1057,304,24.55
KM1057,304,24.28
KM1057,304,24.22
KM1057,304,24.15
KM1057,304,24.09
KM1057,304,24.09
KM1057,304,23.99
KM1057,304,23.99
KM1057,304,23.89
KM1057,304,23.57
KM1057,304,23.57
KM1057,304,23.56
KM1057,304,23.29
KM1057,304,23.21
KM1057,304,23.18
KM1057,304,23.15
KM1057,304,22.97
KM1057,304,22.97
KM1057,304,22.89
KM1057,304,22.84
KM1057,304,22.78
KM1057,304,22.69
KM1057,304,22.68
KM1057,304,22.66
KM1057,304,22.33
KM1057,304,22.27
KM1057,304,22.15
KM1057,304,21.8
KM1057,304,21.75
KM1057,304,21.68
KM1057,304,21.68
KM1057,304,21.65
KM1057,304,21.5
KM1057,304,21.4
KM1057,304,21.35
KM1057,304,21.33
KM1057,304,21.07
KM1057,304,21.05
KM1057,304,20.7
KM1057,304,20.25
KM1057,304,20.12
KM1057,305,20.35
KM1057,305,27.82
KM1057,305,26.16
KM1057,305,26.04
KM1057,305,26.01
KM1057,305,25.91
KM1057,305,24.89
KM1057,305,24.54
KM1057,305,24.35
KM1057,305,24.34
KM1057,305,24.18
KM1057,305,24.08
KM1057,305,23.8
KM1057,305,23.75
KM1057,305,23.44
KM1057,305,23.15
KM1057,305,23.14
KM1057,305,22.92
KM1057,305,22.88
KM1057,305,22.84
KM1057,305,22.79
KM1057,305,22.77
KM1057,305,22.56
KM1057,305,22.52
KM1057,305,22.42
KM1057,305,22.22
KM1057,305,22.21
KM1057,305,22.07
KM1057,305,22.06
KM1057,305,21.85
KM1057,305,21.84
KM1057,305,21.83
KM1057,305,21.8
KM1057,305,21.74
KM1057,305,21.69
KM1057,305,21.56
KM1057,305,21.48
KM1057,305,21.28
KM1057,305,21.16
KM1057,305,21.14
KM1057,305,21.13
KM1057,305,21.09
KM1057,305,21
KM1057,305,20.9
KM1057,305,20.87
KM1057,305,20.79
KM1057,305,20.76
KM1057,305,20.75
KM1057,305,20.74
KM1057,305,20.74
KM1057,305,20.69
KM1057,305,20.69
KM1057,305,20.68
KM1057,305,20.68
KM1057,305,20.61
KM1057,305,20.56
KM1057,305,20.56
KM1057,305,20.53
KM1057,305,20.52
KM1057,305,20.51
KM1057,305,20.48
KM1057,305,20.36
KM1057,305,20.33
KM1057,305,20.2
KM1057,305,20.17
KM1057,305,20.1
KM1057,305,20.09
KM1057,305,20.01
KM1057,305,19.95
KM1057,305,19.82
KM1057,305,19.79
KM1057,305,19.64
KM1057,305,19.62
KM1057,305,19.57
KM1057,305,19.55
KM1057,305,19.38
KM1057,305,19.36
KM1057,305,19.32
KM1057,305,18.96
KM1057,305,18.59
KM1057,305,18.38
KM1057,305,18.34
KM1057,305,17.47
KM1057,306,19.45
KM1057,306,28.28
KM1057,306,24.89
KM1057,306,24.62
KM1057,306,24.58
KM1057,306,23.93
KM1057,306,23.66
KM1057,306,23.55
KM1057,306,23.35
KM1057,306,22.89
KM1057,306,22.57
KM1057,306,22.36
KM1057,306,22.03
KM1057,306,21.79
KM1057,306,21.76
KM1057,306,21.75
KM1057,306,21.73
KM1057,306,21.73
KM1057,306,21.73
KM1057,306,21.65
KM1057,306,21.57
KM1057,306,21.15
KM1057,306,21.14
KM1057,306,21.1
KM1057,306,21.09
KM1057,306,21.07
KM1057,306,21.04
KM1057,306,21.02
KM1057,306,21
KM1057,306,20.96
KM1057,306,20.95
KM1057,306,20.86
KM1057,306,20.84
KM1057,306,20.8
KM1057,306,20.69
KM1057,306,20.63
KM1057,306,20.62
KM1057,306,20.56
KM1057,306,20.49
KM1057,306,20.48
KM1057,306,20.11
KM1057,306,19.72
KM1057,306,19.69
KM1057,306,19.69
KM1057,306,19.63
KM1057,306,19.58
KM1057,306,19.44
KM1057,306,19.4
KM1057,306,19.37
KM1057,306,19.36
KM1057,306,19.34
KM1057,306,19.34
KM1057,306,19.17
KM1057,306,19.16
KM1057,306,19.1
KM1057,306,19.09
KM1057,306,19.08
KM1057,306,19.05
KM1057,306,18.9
KM1057,306,18.51
KM1057,306,18.26
KM1057,307,22.56
KM1057,307,27.96
KM1057,307,26.98
KM1057,307,26.59
KM1057,307,26.4
KM1057,307,25.75
KM1057,307,25.41
KM1057,307,25.18
KM1057,307,24.73
KM1057,307,24.6
KM1057,307,24.51
KM1057,307,24.49
KM1057,307,24.39
KM1057,307,24.3
KM1057,307,24.29
KM1057,307,24.26
KM1057,307,24.26
KM1057,307,23.98
KM1057,307,23.93
KM1057,307,23.87
KM1057,307,23.82
KM1057,307,23.79
KM1057,307,23.61
KM1057,307,23.57
KM1057,307,23.48
